inference_mode,formulation,reading_index,start_reading,end_reading,t,k,y,outlier_flag,outlier_adjustment_w,cleaned_y
robust,opt,5663,5662,5662,567,3,3.0,0,0.0,3.0
robust,opt,5664,5663,5663,567,4,2.6,0,0.0,2.6
robust,opt,5665,5664,5664,567,5,2.8,0,0.0,2.8
robust,opt,5666,5665,5665,567,6,3.1,0,0.0,3.1
robust,opt,5667,5666,5666,567,7,1.9,0,0.0,1.9
robust,opt,5668,5667,5667,567,8,3.6,0,0.0,3.6
robust,opt,5669,5668,5668,567,9,1.9,0,0.0,1.9
robust,opt,5670,5669,5669,567,10,4.3,0,0.0,4.3
robust,opt,5671,5670,5670,568,1,2.1,0,0.0,2.1
robust,opt,5672,5671,5671,568,2,3.8,0,0.0,3.8
robust,opt,5673,5672,5672,568,3,2.7,0,0.0,2.7
robust,opt,5674,5673,5673,568,4,3.2,0,0.0,3.2
robust,opt,5675,5674,5674,568,5,3.1,0,0.0,3.1
robust,opt,5676,5675,5675,568,6,3.9,0,0.0,3.9
robust,opt,5677,5676,5676,568,7,3.4,0,0.0,3.4
robust,opt,5678,5677,5677,568,8,2.3,0,0.0,2.3
robust,opt,5679,5678,5678,568,9,2.3,0,0.0,2.3
robust,opt,5680,5679,5679,568,10,4.4,0,0.0,4.4
robust,opt,5681,5680,5680,569,1,3.0,0,0.0,3.0
robust,opt,5682,5681,5681,569,2,3.2,0,0.0,3.2
robust,opt,5683,5682,5682,569,3,2.3,0,0.0,2.3
robust,opt,5684,5683,5683,569,4,4.0,0,0.0,4.0
robust,opt,5685,5684,5684,569,5,2.1,0,0.0,2.1
robust,opt,5686,5685,5685,569,6,3.0,0,0.0,3.0
robust,opt,5687,5686,5686,569,7,3.8,0,0.0,3.8
robust,opt,5688,5687,5687,569,8,3.7,0,0.0,3.7
robust,opt,5689,5688,5688,569,9,4.6,0,0.0,4.6
robust,opt,5690,5689,5689,569,10,4.5,0,0.0,4.5
robust,opt,5691,5690,5690,570,1,4.5,0,0.0,4.5
robust,opt,5692,5691,5691,570,2,2.0,0,0.0,2.0
robust,opt,5693,5692,5692,570,3,4.2,0,0.0,4.2
robust,opt,5694,5693,5693,570,4,3.4,0,0.0,3.4
robust,opt,5695,5694,5694,570,5,3.3,0,0.0,3.3
robust,opt,5696,5695,5695,570,6,3.6,0,0.0,3.6
robust,opt,5697,5696,5696,570,7,1.8,0,0.0,1.8
robust,opt,5698,5697,5697,570,8,3.8,0,0.0,3.8
robust,opt,5699,5698,5698,570,9,3.6,0,0.0,3.6
robust,opt,5700,5699,5699,570,10,3.0,0,0.0,3.0
robust,opt,5701,5700,5700,571,1,3.5,0,0.0,3.5
robust,opt,5702,5701,5701,571,2,2.9,0,0.0,2.9
robust,opt,5703,5702,5702,571,3,1.8,0,0.0,1.8
robust,opt,5704,5703,5703,571,4,2.6,0,0.0,2.6
robust,opt,5705,5704,5704,571,5,3.3,0,0.0,3.3
robust,opt,5706,5705,5705,571,6,4.6,0,0.0,4.6
robust,opt,5707,5706,5706,571,7,1.7,0,0.0,1.7
robust,opt,5708,5707,5707,571,8,2.1,0,0.0,2.1
robust,opt,5709,5708,5708,571,9,2.2,0,0.0,2.2
robust,opt,5710,5709,5709,571,10,2.9,0,0.0,2.9
robust,opt,5711,5710,5710,572,1,2.2,0,0.0,2.2
robust,opt,5712,5711,5711,572,2,4.5,0,0.0,4.5
robust,opt,5713,5712,5712,572,3,2.7,0,0.0,2.7
robust,opt,5714,5713,5713,572,4,2.0,0,0.0,2.0
robust,opt,5715,5714,5714,572,5,2.2,0,0.0,2.2
robust,opt,5716,5715,5715,572,6,2.7,0,0.0,2.7
robust,opt,5717,5716,5716,572,7,3.9,0,0.0,3.9
robust,opt,5718,5717,5717,572,8,2.8,0,0.0,2.8
robust,opt,5719,5718,5718,572,9,2.3,0,0.0,2.3
robust,opt,5720,5719,5719,572,10,3.4,0,0.0,3.4
robust,opt,5721,5720,5720,573,1,3.4,0,0.0,3.4
robust,opt,5722,5721,5721,573,2,2.9,0,0.0,2.9
robust,opt,5723,5722,5722,573,3,4.2,0,0.0,4.2
robust,opt,5724,5723,5723,573,4,2.2,0,0.0,2.2
robust,opt,5725,5724,5724,573,5,4.0,0,0.0,4.0
robust,opt,5726,5725,5725,573,6,2.7,0,0.0,2.7
robust,opt,5727,5726,5726,573,7,2.1,0,0.0,2.1
robust,opt,5728,5727,5727,573,8,3.4,0,0.0,3.4
robust,opt,5729,5728,5728,573,9,4.6,0,0.0,4.6
robust,opt,5730,5729,5729,573,10,2.7,0,0.0,2.7
robust,opt,5731,5730,5730,574,1,1.7,0,0.0,1.7
robust,opt,5732,5731,5731,574,2,5.1,0,0.0,5.1
robust,opt,5733,5732,5732,574,3,2.4,0,0.0,2.4
robust,opt,5734,5733,5733,574,4,4.0,0,0.0,4.0
robust,opt,5735,5734,5734,574,5,2.7,0,0.0,2.7
robust,opt,5736,5735,5735,574,6,1.7,0,0.0,1.7
robust,opt,5737,5736,5736,574,7,3.1,0,0.0,3.1
robust,opt,5738,5737,5737,574,8,4.3,0,0.0,4.3
robust,opt,5739,5738,5738,574,9,2.9,0,0.0,2.9
robust,opt,5740,5739,5739,574,10,3.8,0,0.0,3.8
robust,opt,5741,5740,5740,575,1,3.2,0,0.0,3.2
robust,opt,5742,5741,5741,575,2,3.0,0,0.0,3.0
robust,opt,5743,5742,5742,575,3,2.6,0,0.0,2.6
robust,opt,5744,5743,5743,575,4,3.7,0,0.0,3.7
robust,opt,5745,5744,5744,575,5,3.2,0,0.0,3.2
robust,opt,5746,5745,5745,575,6,2.2,0,0.0,2.2
robust,opt,5747,5746,5746,575,7,1.9,0,0.0,1.9
robust,opt,5748,5747,5747,575,8,2.3,0,0.0,2.3
robust,opt,5749,5748,5748,575,9,1.1,0,0.0,1.1
robust,opt,5750,5749,5749,575,10,3.0,0,0.0,3.0
robust,opt,5751,5750,5750,576,1,2.7,0,0.0,2.7
robust,opt,5752,5751,5751,576,2,3.9,0,0.0,3.9
robust,opt,5753,5752,5752,576,3,2.9,0,0.0,2.9
robust,opt,5754,5753,5753,576,4,5.3,0,0.0,5.3
robust,opt,5755,5754,5754,576,5,2.8,0,0.0,2.8
robust,opt,5756,5755,5755,576,6,3.4,0,0.0,3.4
robust,opt,5757,5756,5756,576,7,3.4,0,0.0,3.4
robust,opt,5758,5757,5757,576,8,2.2,0,0.0,2.2
robust,opt,5759,5758,5758,576,9,2.6,0,0.0,2.6
robust,opt,5760,5759,5759,576,10,1.7,0,0.0,1.7
robust,opt,5761,5760,5760,577,1,4.5,0,0.0,4.5
robust,opt,5762,5761,5761,577,2,3.2,0,0.0,3.2
robust,opt,5763,5762,5762,577,3,3.0,0,0.0,3.0
robust,opt,5764,5763,5763,577,4,3.7,0,0.0,3.7
robust,opt,5765,5764,5764,577,5,4.3,0,0.0,4.3
robust,opt,5766,5765,5765,577,6,3.4,0,0.0,3.4
robust,opt,5767,5766,5766,577,7,2.2,0,0.0,2.2
robust,opt,5768,5767,5767,577,8,1.9,0,0.0,1.9
robust,opt,5769,5768,5768,577,9,3.5,0,0.0,3.5
robust,opt,5770,5769,5769,577,10,4.7,0,0.0,4.7
robust,opt,5771,5770,5770,578,1,3.5,0,0.0,3.5
robust,opt,5772,5771,5771,578,2,3.3,0,0.0,3.3
robust,opt,5773,5772,5772,578,3,3.7,0,0.0,3.7
robust,opt,5774,5773,5773,578,4,3.5,0,0.0,3.5
robust,opt,5775,5774,5774,578,5,2.8,0,0.0,2.8
robust,opt,5776,5775,5775,578,6,2.7,0,0.0,2.7
robust,opt,5777,5776,5776,578,7,3.2,0,0.0,3.2
robust,opt,5778,5777,5777,578,8,3.8,0,0.0,3.8
robust,opt,5779,5778,5778,578,9,3.9,0,0.0,3.9
robust,opt,5780,5779,5779,578,10,3.5,0,0.0,3.5
robust,opt,5781,5780,5780,579,1,3.3,0,0.0,3.3
robust,opt,5782,5781,5781,579,2,3.1,0,0.0,3.1
robust,opt,5783,5782,5782,579,3,4.4,0,0.0,4.4
robust,opt,5784,5783,5783,579,4,3.7,0,0.0,3.7
robust,opt,5785,5784,5784,579,5,2.8,0,0.0,2.8
robust,opt,5786,5785,5785,579,6,2.5,0,0.0,2.5
robust,opt,5787,5786,5786,579,7,2.6,0,0.0,2.6
robust,opt,5788,5787,5787,579,8,3.3,0,0.0,3.3
robust,opt,5789,5788,5788,579,9,2.2,0,0.0,2.2
robust,opt,5790,5789,5789,579,10,1.7,0,0.0,1.7
robust,opt,5791,5790,5790,580,1,3.6,0,0.0,3.6
robust,opt,5792,5791,5791,580,2,3.5,0,0.0,3.5
robust,opt,5793,5792,5792,580,3,2.6,0,0.0,2.6
robust,opt,5794,5793,5793,580,4,3.8,0,0.0,3.8
robust,opt,5795,5794,5794,580,5,3.5,0,0.0,3.5
robust,opt,5796,5795,5795,580,6,2.1,0,0.0,2.1
robust,opt,5797,5796,5796,580,7,4.2,0,0.0,4.2
robust,opt,5798,5797,5797,580,8,2.2,0,0.0,2.2
robust,opt,5799,5798,5798,580,9,1.8,0,0.0,1.8
robust,opt,5800,5799,5799,580,10,2.4,0,0.0,2.4
robust,opt,5801,5800,5800,581,1,2.8,0,0.0,2.8
robust,opt,5802,5801,5801,581,2,3.6,0,0.0,3.6
robust,opt,5803,5802,5802,581,3,3.3,0,0.0,3.3
robust,opt,5804,5803,5803,581,4,3.1,0,0.0,3.1
robust,opt,5805,5804,5804,581,5,1.6,0,0.0,1.6
robust,opt,5806,5805,5805,581,6,2.7,0,0.0,2.7
robust,opt,5807,5806,5806,581,7,5.5,0,0.0,5.5
robust,opt,5808,5807,5807,581,8,4.2,0,0.0,4.2
robust,opt,5809,5808,5808,581,9,2.2,0,0.0,2.2
robust,opt,5810,5809,5809,581,10,3.2,0,0.0,3.2
robust,opt,5811,5810,5810,582,1,3.7,0,0.0,3.7
robust,opt,5812,5811,5811,582,2,4.3,0,0.0,4.3
robust,opt,5813,5812,5812,582,3,4.9,0,0.0,4.9
robust,opt,5814,5813,5813,582,4,3.0,0,0.0,3.0
robust,opt,5815,5814,5814,582,5,2.9,0,0.0,2.9
robust,opt,5816,5815,5815,582,6,3.9,0,0.0,3.9
robust,opt,5817,5816,5816,582,7,3.6,0,0.0,3.6
robust,opt,5818,5817,5817,582,8,2.5,0,0.0,2.5
robust,opt,5819,5818,5818,582,9,1.8,0,0.0,1.8
robust,opt,5820,5819,5819,582,10,3.2,0,0.0,3.2
robust,opt,5821,5820,5820,583,1,3.3,0,0.0,3.3
robust,opt,5822,5821,5821,583,2,3.7,0,0.0,3.7
robust,opt,5823,5822,5822,583,3,3.2,0,0.0,3.2
robust,opt,5824,5823,5823,583,4,3.1,0,0.0,3.1
robust,opt,5825,5824,5824,583,5,4.0,0,0.0,4.0
robust,opt,5826,5825,5825,583,6,3.4,0,0.0,3.4
robust,opt,5827,5826,5826,583,7,2.2,0,0.0,2.2
robust,opt,5828,5827,5827,583,8,3.4,0,0.0,3.4
robust,opt,5829,5828,5828,583,9,4.2,0,0.0,4.2
robust,opt,5830,5829,5829,583,10,2.5,0,0.0,2.5
robust,opt,5831,5830,5830,584,1,4.8,0,0.0,4.8
robust,opt,5832,5831,5831,584,2,3.3,0,0.0,3.3
robust,opt,5833,5832,5832,584,3,4.4,0,0.0,4.4
robust,opt,5834,5833,5833,584,4,2.5,0,0.0,2.5
robust,opt,5835,5834,5834,584,5,2.6,0,0.0,2.6
robust,opt,5836,5835,5835,584,6,3.6,0,0.0,3.6
robust,opt,5837,5836,5836,584,7,4.5,0,0.0,4.5
robust,opt,5838,5837,5837,584,8,3.4,0,0.0,3.4
robust,opt,5839,5838,5838,584,9,1.8,0,0.0,1.8
robust,opt,5840,5839,5839,584,10,2.9,0,0.0,2.9
robust,opt,5841,5840,5840,585,1,5.0,0,0.0,5.0
robust,opt,5842,5841,5841,585,2,2.6,0,0.0,2.6
robust,opt,5843,5842,5842,585,3,3.5,0,0.0,3.5
robust,opt,5844,5843,5843,585,4,3.5,0,0.0,3.5
robust,opt,5845,5844,5844,585,5,4.8,0,0.0,4.8
robust,opt,5846,5845,5845,585,6,3.0,0,0.0,3.0
robust,opt,5847,5846,5846,585,7,2.0,0,0.0,2.0
robust,opt,5848,5847,5847,585,8,3.0,0,0.0,3.0
robust,opt,5849,5848,5848,585,9,2.0,0,0.0,2.0
robust,opt,5850,5849,5849,585,10,2.7,0,0.0,2.7
robust,opt,5851,5850,5850,586,1,2.3,0,0.0,2.3
robust,opt,5852,5851,5851,586,2,4.7,0,0.0,4.7
robust,opt,5853,5852,5852,586,3,2.6,0,0.0,2.6
robust,opt,5854,5853,5853,586,4,2.7,0,0.0,2.7
robust,opt,5855,5854,5854,586,5,0.9,0,0.0,0.9
robust,opt,5856,5855,5855,586,6,4.1,0,0.0,4.1
robust,opt,5857,5856,5856,586,7,2.9,0,0.0,2.9
robust,opt,5858,5857,5857,586,8,3.6,0,0.0,3.6
robust,opt,5859,5858,5858,586,9,2.9,0,0.0,2.9
robust,opt,5860,5859,5859,586,10,3.3,0,0.0,3.3
robust,opt,5861,5860,5860,587,1,2.0,0,0.0,2.0
robust,opt,5862,5861,5861,587,2,2.3,0,0.0,2.3
robust,opt,5863,5862,5862,587,3,3.9,0,0.0,3.9
robust,opt,5864,5863,5863,587,4,3.6,0,0.0,3.6
robust,opt,5865,5864,5864,587,5,3.0,0,0.0,3.0
robust,opt,5866,5865,5865,587,6,2.7,0,0.0,2.7
robust,opt,5867,5866,5866,587,7,3.2,0,0.0,3.2
robust,opt,5868,5867,5867,587,8,2.0,0,0.0,2.0
robust,opt,5869,5868,5868,587,9,2.9,0,0.0,2.9
robust,opt,5870,5869,5869,587,10,3.4,0,0.0,3.4
robust,opt,5871,5870,5870,588,1,4.1,0,0.0,4.1
robust,opt,5872,5871,5871,588,2,4.8,0,0.0,4.8
robust,opt,5873,5872,5872,588,3,3.8,0,0.0,3.8
robust,opt,5874,5873,5873,588,4,2.9,0,0.0,2.9
robust,opt,5875,5874,5874,588,5,2.8,0,0.0,2.8
robust,opt,5876,5875,5875,588,6,3.7,0,0.0,3.7
robust,opt,5877,5876,5876,588,7,5.2,0,0.0,5.2
robust,opt,5878,5877,5877,588,8,2.1,0,0.0,2.1
robust,opt,5879,5878,5878,588,9,2.6,0,0.0,2.6
robust,opt,5880,5879,5879,588,10,3.0,0,0.0,3.0
robust,opt,5881,5880,5880,589,1,1.7,0,0.0,1.7
robust,opt,5882,5881,5881,589,2,3.7,0,0.0,3.7
robust,opt,5883,5882,5882,589,3,2.2,0,0.0,2.2
robust,opt,5884,5883,5883,589,4,3.1,0,0.0,3.1
robust,opt,5885,5884,5884,589,5,1.7,0,0.0,1.7
robust,opt,5886,5885,5885,589,6,2.5,0,0.0,2.5
robust,opt,5887,5886,5886,589,7,2.3,0,0.0,2.3
robust,opt,5888,5887,5887,589,8,7.0,0,0.0,7.0
robust,opt,5889,5888,5888,589,9,3.1,0,0.0,3.1
robust,opt,5890,5889,5889,589,10,2.8,0,0.0,2.8
robust,opt,5891,5890,5890,590,1,3.4,0,0.0,3.4
robust,opt,5892,5891,5891,590,2,3.1,0,0.0,3.1
robust,opt,5893,5892,5892,590,3,3.8,0,0.0,3.8
robust,opt,5894,5893,5893,590,4,3.2,0,0.0,3.2
robust,opt,5895,5894,5894,590,5,3.6,0,0.0,3.6
robust,opt,5896,5895,5895,590,6,2.0,0,0.0,2.0
robust,opt,5897,5896,5896,590,7,3.8,0,0.0,3.8
robust,opt,5898,5897,5897,590,8,2.8,0,0.0,2.8
robust,opt,5899,5898,5898,590,9,2.2,0,0.0,2.2
robust,opt,5900,5899,5899,590,10,3.7,0,0.0,3.7
robust,opt,5901,5900,5900,591,1,2.7,0,0.0,2.7
robust,opt,5902,5901,5901,591,2,3.8,0,0.0,3.8
robust,opt,5903,5902,5902,591,3,2.7,0,0.0,2.7
robust,opt,5904,5903,5903,591,4,3.2,0,0.0,3.2
robust,opt,5905,5904,5904,591,5,3.5,0,0.0,3.5
robust,opt,5906,5905,5905,591,6,4.2,0,0.0,4.2
robust,opt,5907,5906,5906,591,7,4.3,0,0.0,4.3
robust,opt,5908,5907,5907,591,8,3.3,0,0.0,3.3
robust,opt,5909,5908,5908,591,9,2.8,0,0.0,2.8
robust,opt,5910,5909,5909,591,10,3.3,0,0.0,3.3
robust,opt,5911,5910,5910,592,1,4.2,0,0.0,4.2
robust,opt,5912,5911,5911,592,2,3.4,0,0.0,3.4
robust,opt,5913,5912,5912,592,3,3.9,0,0.0,3.9
robust,opt,5914,5913,5913,592,4,2.4,0,0.0,2.4
robust,opt,5915,5914,5914,592,5,3.9,0,0.0,3.9
robust,opt,5916,5915,5915,592,6,5.0,0,0.0,5.0
robust,opt,5917,5916,5916,592,7,4.0,0,0.0,4.0
robust,opt,5918,5917,5917,592,8,2.8,0,0.0,2.8
robust,opt,5919,5918,5918,592,9,5.4,0,0.0,5.4
robust,opt,5920,5919,5919,592,10,3.0,0,0.0,3.0
robust,opt,5921,5920,5920,593,1,2.1,0,0.0,2.1
robust,opt,5922,5921,5921,593,2,3.4,0,0.0,3.4
robust,opt,5923,5922,5922,593,3,3.8,0,0.0,3.8
robust,opt,5924,5923,5923,593,4,2.0,0,0.0,2.0
robust,opt,5925,5924,5924,593,5,2.8,0,0.0,2.8
robust,opt,5926,5925,5925,593,6,2.1,0,0.0,2.1
robust,opt,5927,5926,5926,593,7,2.4,0,0.0,2.4
robust,opt,5928,5927,5927,593,8,4.3,0,0.0,4.3
robust,opt,5929,5928,5928,593,9,2.8,0,0.0,2.8
robust,opt,5930,5929,5929,593,10,4.1,0,0.0,4.1
robust,opt,5931,5930,5930,594,1,5.7,0,0.0,5.7
robust,opt,5932,5931,5931,594,2,5.0,0,0.0,5.0
robust,opt,5933,5932,5932,594,3,2.9,0,0.0,2.9
robust,opt,5934,5933,5933,594,4,3.8,0,0.0,3.8
robust,opt,5935,5934,5934,594,5,2.6,0,0.0,2.6
robust,opt,5936,5935,5935,594,6,1.7,0,0.0,1.7
robust,opt,5937,5936,5936,594,7,2.6,0,0.0,2.6
robust,opt,5938,5937,5937,594,8,3.6,0,0.0,3.6
robust,opt,5939,5938,5938,594,9,4.0,0,0.0,4.0
robust,opt,5940,5939,5939,594,10,2.1,0,0.0,2.1
robust,opt,5941,5940,5940,595,1,3.9,0,0.0,3.9
robust,opt,5942,5941,5941,595,2,3.0,0,0.0,3.0
robust,opt,5943,5942,5942,595,3,2.4,0,0.0,2.4
robust,opt,5944,5943,5943,595,4,3.9,0,0.0,3.9
robust,opt,5945,5944,5944,595,5,3.1,0,0.0,3.1
robust,opt,5946,5945,5945,595,6,2.5,0,0.0,2.5
robust,opt,5947,5946,5946,595,7,4.1,0,0.0,4.1
robust,opt,5948,5947,5947,595,8,4.2,0,0.0,4.2
robust,opt,5949,5948,5948,595,9,3.9,0,0.0,3.9
robust,opt,5950,5949,5949,595,10,3.7,0,0.0,3.7
robust,opt,5951,5950,5950,596,1,3.1,0,0.0,3.1
robust,opt,5952,5951,5951,596,2,2.5,0,0.0,2.5
robust,opt,5953,5952,5952,596,3,3.2,0,0.0,3.2
robust,opt,5954,5953,5953,596,4,3.0,0,0.0,3.0
robust,opt,5955,5954,5954,596,5,2.6,0,0.0,2.6
robust,opt,5956,5955,5955,596,6,3.6,0,0.0,3.6
robust,opt,5957,5956,5956,596,7,2.9,0,0.0,2.9
robust,opt,5958,5957,5957,596,8,5.4,0,0.0,5.4
robust,opt,5959,5958,5958,596,9,3.6,0,0.0,3.6
robust,opt,5960,5959,5959,596,10,3.2,0,0.0,3.2
robust,opt,5961,5960,5960,597,1,3.8,0,0.0,3.8
robust,opt,5962,5961,5961,597,2,3.8,0,0.0,3.8
robust,opt,5963,5962,5962,597,3,4.3,0,0.0,4.3
robust,opt,5964,5963,5963,597,4,3.4,0,0.0,3.4
robust,opt,5965,5964,5964,597,5,3.5,0,0.0,3.5
robust,opt,5966,5965,5965,597,6,2.1,0,0.0,2.1
robust,opt,5967,5966,5966,597,7,2.0,0,0.0,2.0
robust,opt,5968,5967,5967,597,8,3.2,0,0.0,3.2
robust,opt,5969,5968,5968,597,9,2.1,0,0.0,2.1
robust,opt,5970,5969,5969,597,10,1.9,0,0.0,1.9
robust,opt,5971,5970,5970,598,1,2.3,0,0.0,2.3
robust,opt,5972,5971,5971,598,2,5.5,0,0.0,5.5
robust,opt,5973,5972,5972,598,3,2.8,0,0.0,2.8
robust,opt,5974,5973,5973,598,4,4.0,0,0.0,4.0
robust,opt,5975,5974,5974,598,5,2.6,0,0.0,2.6
robust,opt,5976,5975,5975,598,6,2.7,0,0.0,2.7
robust,opt,5977,5976,5976,598,7,3.1,0,0.0,3.1
robust,opt,5978,5977,5977,598,8,2.1,0,0.0,2.1
robust,opt,5979,5978,5978,598,9,2.6,0,0.0,2.6
robust,opt,5980,5979,5979,598,10,3.6,0,0.0,3.6
robust,opt,5981,5980,5980,599,1,2.7,0,0.0,2.7
robust,opt,5982,5981,5981,599,2,4.0,0,0.0,4.0
robust,opt,5983,5982,5982,599,3,2.9,0,0.0,2.9
robust,opt,5984,5983,5983,599,4,3.1,0,0.0,3.1
robust,opt,5985,5984,5984,599,5,3.0,0,0.0,3.0
robust,opt,5986,5985,5985,599,6,2.0,0,0.0,2.0
robust,opt,5987,5986,5986,599,7,3.0,0,0.0,3.0
robust,opt,5988,5987,5987,599,8,2.4,0,0.0,2.4
robust,opt,5989,5988,5988,599,9,3.6,0,0.0,3.6
robust,opt,5990,5989,5989,599,10,2.7,0,0.0,2.7
robust,opt,5991,5990,5990,600,1,4.4,0,0.0,4.4
robust,opt,5992,5991,5991,600,2,4.7,0,0.0,4.7
robust,opt,5993,5992,5992,600,3,1.9,0,0.0,1.9
robust,opt,5994,5993,5993,600,4,3.6,0,0.0,3.6
robust,opt,5995,5994,5994,600,5,2.2,0,0.0,2.2
robust,opt,5996,5995,5995,600,6,4.0,0,0.0,4.0
robust,opt,5997,5996,5996,600,7,2.5,0,0.0,2.5
robust,opt,5998,5997,5997,600,8,2.3,0,0.0,2.3
robust,opt,5999,5998,5998,600,9,2.5,0,0.0,2.5
robust,opt,6000,5999,5999,600,10,2.7,0,0.0,2.7
robust,opt,6001,6000,6000,601,1,5.3,0,0.0,5.3
robust,opt,6002,6001,6001,601,2,2.5,0,0.0,2.5
robust,opt,6003,6002,6002,601,3,2.7,0,0.0,2.7
robust,opt,6004,6003,6003,601,4,2.4,0,0.0,2.4
robust,opt,6005,6004,6004,601,5,4.5,0,0.0,4.5
robust,opt,6006,6005,6005,601,6,3.3,0,0.0,3.3
robust,opt,6007,6006,6006,601,7,2.6,0,0.0,2.6
robust,opt,6008,6007,6007,601,8,3.5,0,0.0,3.5
robust,opt,6009,6008,6008,601,9,3.1,0,0.0,3.1
robust,opt,6010,6009,6009,601,10,3.0,0,0.0,3.0
robust,opt,6011,6010,6010,602,1,3.3,0,0.0,3.3
robust,opt,6012,6011,6011,602,2,3.2,0,0.0,3.2
robust,opt,6013,6012,6012,602,3,2.2,0,0.0,2.2
robust,opt,6014,6013,6013,602,4,4.4,0,0.0,4.4
robust,opt,6015,6014,6014,602,5,2.9,0,0.0,2.9
robust,opt,6016,6015,6015,602,6,2.2,0,0.0,2.2
robust,opt,6017,6016,6016,602,7,2.9,0,0.0,2.9
robust,opt,6018,6017,6017,602,8,1.9,0,0.0,1.9
robust,opt,6019,6018,6018,602,9,2.3,0,0.0,2.3
robust,opt,6020,6019,6019,602,10,3.0,0,0.0,3.0
robust,opt,6021,6020,6020,603,1,3.0,0,0.0,3.0
robust,opt,6022,6021,6021,603,2,3.8,0,0.0,3.8
robust,opt,6023,6022,6022,603,3,4.1,0,0.0,4.1
robust,opt,6024,6023,6023,603,4,2.7,0,0.0,2.7
robust,opt,6025,6024,6024,603,5,2.9,0,0.0,2.9
robust,opt,6026,6025,6025,603,6,5.2,0,0.0,5.2
robust,opt,6027,6026,6026,603,7,2.4,0,0.0,2.4
robust,opt,6028,6027,6027,603,8,3.1,0,0.0,3.1
robust,opt,6029,6028,6028,603,9,2.6,0,0.0,2.6
robust,opt,6030,6029,6029,603,10,4.0,0,0.0,4.0
robust,opt,6031,6030,6030,604,1,2.1,0,0.0,2.1
robust,opt,6032,6031,6031,604,2,3.6,0,0.0,3.6
robust,opt,6033,6032,6032,604,3,3.4,0,0.0,3.4
robust,opt,6034,6033,6033,604,4,4.3,0,0.0,4.3
robust,opt,6035,6034,6034,604,5,4.9,0,0.0,4.9
robust,opt,6036,6035,6035,604,6,3.1,0,0.0,3.1
robust,opt,6037,6036,6036,604,7,3.6,0,0.0,3.6
robust,opt,6038,6037,6037,604,8,1.5,0,0.0,1.5
robust,opt,6039,6038,6038,604,9,3.8,0,0.0,3.8
robust,opt,6040,6039,6039,604,10,3.8,0,0.0,3.8
robust,opt,6041,6040,6040,605,1,4.5,0,0.0,4.5
robust,opt,6042,6041,6041,605,2,2.3,0,0.0,2.3
robust,opt,6043,6042,6042,605,3,2.9,0,0.0,2.9
robust,opt,6044,6043,6043,605,4,2.9,0,0.0,2.9
robust,opt,6045,6044,6044,605,5,3.4,0,0.0,3.4
robust,opt,6046,6045,6045,605,6,2.8,0,0.0,2.8
robust,opt,6047,6046,6046,605,7,2.5,0,0.0,2.5
robust,opt,6048,6047,6047,605,8,5.3,0,0.0,5.3
robust,opt,6049,6048,6048,605,9,3.8,0,0.0,3.8
robust,opt,6050,6049,6049,605,10,3.9,0,0.0,3.9
robust,opt,6051,6050,6050,606,1,2.4,0,0.0,2.4
robust,opt,6052,6051,6051,606,2,2.0,0,0.0,2.0
robust,opt,6053,6052,6052,606,3,1.8,0,0.0,1.8
robust,opt,6054,6053,6053,606,4,2.4,0,0.0,2.4
robust,opt,6055,6054,6054,606,5,3.6,0,0.0,3.6
robust,opt,6056,6055,6055,606,6,2.8,0,0.0,2.8
robust,opt,6057,6056,6056,606,7,5.9,0,0.0,5.9
robust,opt,6058,6057,6057,606,8,3.1,0,0.0,3.1
robust,opt,6059,6058,6058,606,9,4.5,0,0.0,4.5
robust,opt,6060,6059,6059,606,10,2.4,0,0.0,2.4
robust,opt,6061,6060,6060,607,1,3.3,0,0.0,3.3
robust,opt,6062,6061,6061,607,2,4.1,0,0.0,4.1
robust,opt,6063,6062,6062,607,3,2.8,0,0.0,2.8
robust,opt,6064,6063,6063,607,4,3.2,0,0.0,3.2
robust,opt,6065,6064,6064,607,5,3.2,0,0.0,3.2
robust,opt,6066,6065,6065,607,6,3.8,0,0.0,3.8
robust,opt,6067,6066,6066,607,7,3.6,0,0.0,3.6
robust,opt,6068,6067,6067,607,8,4.4,0,0.0,4.4
robust,opt,6069,6068,6068,607,9,3.4,0,0.0,3.4
robust,opt,6070,6069,6069,607,10,3.3,0,0.0,3.3
robust,opt,6071,6070,6070,608,1,2.8,0,0.0,2.8
robust,opt,6072,6071,6071,608,2,1.7,0,0.0,1.7
robust,opt,6073,6072,6072,608,3,2.0,0,0.0,2.0
robust,opt,6074,6073,6073,608,4,3.9,0,0.0,3.9
robust,opt,6075,6074,6074,608,5,3.9,0,0.0,3.9
robust,opt,6076,6075,6075,608,6,1.5,0,0.0,1.5
robust,opt,6077,6076,6076,608,7,3.9,0,0.0,3.9
robust,opt,6078,6077,6077,608,8,3.2,0,0.0,3.2
robust,opt,6079,6078,6078,608,9,2.4,0,0.0,2.4
robust,opt,6080,6079,6079,608,10,2.0,0,0.0,2.0
robust,opt,6081,6080,6080,609,1,2.7,0,0.0,2.7
robust,opt,6082,6081,6081,609,2,1.9,0,0.0,1.9
robust,opt,6083,6082,6082,609,3,2.5,0,0.0,2.5
robust,opt,6084,6083,6083,609,4,4.0,0,0.0,4.0
